,acoustic_data,time_to_failure
510422666,7,4.7685957
562069757,10,6.1036997
277452866,8,7.893398
477574123,10,4.733799
521959896,2,1.7713971
422875248,0,10.1133995
609810793,13,3.1627972
451599618,2,2.6526961
628311963,2,9.975798
533250098,-4,13.5899
61108764,9,11.317399
497719913,6,8.068097
571772333,3,3.584096
447773535,5,3.6463966
572109282,5,3.4957993
487377033,-3,2.1876974
316248784,2,5.721299
429369908,9,8.426897
387255928,8,8.341896
583507725,4,0.5357956
198348486,3,5.2752957
136408090,4,0.61499655
423722311,5,9.8941965
465010349,7,7.998096
90360024,6,3.7193975
329784861,3,2.205796
371392675,31,1.0346998
126432377,4,3.2057986
315836255,3,5.8286977
623240262,3,11.292998
445321958,3,4.282699
306825820,7,0.26349702
402947332,4,4.265796
309800655,3,7.3969955
40162718,4,2.5776985
132107869,10,1.732196
375782566,6,11.322196
212648076,7,1.5597998
193848162,6,6.443599
591931634,1,7.8071976
511621475,6,4.4568973
477554036,4,4.7390985
151721163,8,9.330798
297850637,6,2.594698
48978603,7,0.28799698
394401276,5,6.485298
599417590,7,5.862199
599948111,6,5.724897
124796173,10,3.6313963
184745361,3,0.7527961
271052741,5,9.556396
178921023,2,2.265796
375671410,7,11.350897
530065937,4,14.417697
36981293,1,3.404397
74951368,6,7.722197
106668522,4,8.3396
626760935,8,10.378996
544330000,7,10.7118
625724645,4,10.648196
626238161,2,10.514199
626021447,4,10.570498
241563236,7,1.1080981
87219164,3,4.5354967
85338576,5,5.023897
582265113,8,0.85819733
256876244,9,13.238895
298692454,6,2.3765955
394918585,4,6.351197
258967221,8,12.695198
362476573,0,3.3509989
523465249,2,1.3797992
258702594,6,12.764397
49067755,7,0.26459804
127407630,-11,2.9525983
396986623,2,5.8138976
516471847,-1,3.1970966
179680691,3,2.0678983
521002712,3,2.0202956
417131883,5,0.5811961
225174146,3,5.365199
627647966,4,10.148098
593140774,4,7.4932966
443064252,6,4.869
503821395,10,6.482699
199263476,6,5.0369987
441148965,0,5.366898
479433842,6,4.2507987
308880108,1,7.6353993
572328019,4,3.4393976
291241684,5,4.311996
98041583,22,1.7244958
317456129,14,5.408396
291270836,-9,4.3034997
450227058,26,3.0090966
293208505,-2,3.8001995
153660331,6,8.827497
34020450,7,4.1736965
48434390,6,0.42949635
277750142,2,7.8156996
427521026,6,8.906798
46842292,9,0.8422995
203767778,6,3.8666
335865073,8,0.6257985
562130296,3,6.088796
201528301,5,4.448599
248932484,1,15.301997
235800923,8,2.6051974
172628724,2,3.900097
434002720,8,7.2235966
539825312,7,11.882198
502679668,5,6.7795978
230176242,3,4.065998
284316537,0,6.110199
551100352,2,8.9531
40255852,5,2.5531995
199941030,6,4.861397
126987349,2,3.0621965
336927498,4,0.3501968
100538759,-8,1.0753973
619948927,2,0.52939665
332211993,-8,1.5748979
179320047,11,2.1615987
243545551,-33,0.5930983
515354449,8,3.4875956
485725586,3,2.6164982
418649031,8,0.18639885
560968838,10,6.389899
489090940,9,1.7428956
414030320,5,1.3865972
328363377,6,2.5749962
452142408,1,2.5110984
258510406,8,12.814396
603852524,0,4.7108955
9850249,4,10.452296
42370775,-1,2.004198
227662526,5,4.719297
575284196,-2,2.6711988
346852062,7,7.410197
50460999,8,14.083797
219765821,6,6.7706966
146488974,4,10.6904955
145609827,8,10.918199
134645968,4,1.0724975
281157514,0,6.931596
468997109,2,6.9617987
519376271,-2,2.442696
226262457,7,5.083196
426767759,4,9.102598
191880565,4,6.955396
246291629,4,15.9882965
362220836,1,3.4180963
99746676,7,1.280799
491069073,13,1.2289958
105314755,8,8.691797
526961775,4,0.4721964
450179231,5,3.0207996
424854100,7,9.5995
10246109,7,10.349098
220672107,4,6.5344996
12232077,1,9.833098
186496641,3,0.29739812
564642884,6,5.4354987
340937131,3,8.946597
68854582,5,9.305399
334079016,-3,1.0896988
404494046,8,3.8635979
575828330,8,2.5296996
454187161,-8,1.9801975
46469005,0,0.9401956
134394330,9,1.1373994
578099240,9,1.9402976
260834729,5,12.209998
264965321,7,11.137496
46713869,3,0.8763966
581073086,6,1.1677974
201421718,8,4.476299
21412941,-1,7.4485965
66249458,5,9.9821
532788487,5,13.710198
304040364,2,0.9869972
536560649,10,12.730199
587006436,10,9.0861
146166948,3,10.773499
17149498,9,8.556296
453242567,7,2.2259958
413696747,5,1.4727991
114547191,5,6.293597
425469601,5,9.4398985
280239342,7,7.169896
392262419,8,7.040699
305970099,1,0.48589665
307225484,6,0.15919894
434378128,1,7.1256986
572022755,9,3.5182
56995186,12,12.386696
441893528,9,5.1732993
417693787,3,0.43429983
537508783,6,12.484397
579661979,7,1.5337998
228825000,8,4.4170976
405587449,5,3.5794983
591841716,6,7.830597
148259114,5,10.229799
623604997,6,11.198298
338128204,4,0.038496185
461139001,4,0.17459647
625499938,3,10.706696
99059187,5,1.4594983
94191380,6,2.7245958
480928754,8,3.8623989
67427875,0,9.676696
379275582,-7,10.4145975
384172340,9,9.142099
192733355,4,6.733
33942982,4,4.1938963
132412270,-3,1.652399
180677475,2,1.8093967
20926102,6,7.575296
256124385,3,13.4335985
303484520,1,1.1316959
96196536,17,2.2032979
449964518,4,3.077197
367882196,7,1.9466
375139468,2,0.062196393
588168629,5,8.784996
157149857,0,7.920997
273814971,0,8.838199
118922358,7,5.1571965
200310176,4,4.765696
82683273,8,5.7133985
148618909,-2,10.137296
439582340,1,5.774396
68165218,8,9.485196
376993588,9,11.007198
533981738,9,13.400497
211567023,4,1.8406994
430081499,9,8.241798
499554195,5,7.591398
441196741,4,5.3540998
221352069,3,6.3578997
499154762,8,7.6956954
418209337,-3,0.3012959
606272823,10,4.082096
158232385,6,7.6400957
469431255,7,6.848999
226253827,4,5.0852966
193156129,18,6.623399
399491778,0,5.162699
97701461,6,1.8127959
243437564,5,0.62079996
563724362,3,5.6738
157384579,11,7.860296
238116923,9,2.0029
590108081,1,8.280599
427914226,-8,8.804699
191187844,3,7.1351967
124622934,4,3.6760976
335740928,6,0.65769994
556687017,7,7.5027957
486654803,6,2.374899
624283896,3,11.0217
244009283,2,0.47289735
335854329,5,0.62899685
607912930,5,3.6554987
256521838,8,13.330399
347805474,7,7.1622977
376711701,6,11.080597
329487104,6,2.2823992
566716276,0,4.8970976
231721743,4,3.6648967
293037908,5,3.844898
599659182,3,5.799399
401006506,11,4.7700953
575293813,6,2.6690972
338721054,4,9.522198
282872860,3,6.4856963
439508083,7,5.7935963
389627870,4,7.7248
588021504,-2,8.823296
111594874,3,7.060696
336407502,5,0.4852966
438317595,0,6.1020994
360033968,0,3.9861958
167881857,8,5.1332965
376238035,3,11.203
237691740,-5,2.113599
472524224,3,6.045698
50319853,6,14.12
243697574,1,0.5537978
254919603,6,13.746399
41180712,4,2.313796
147959042,6,10.308597
620078727,6,0.49539804
159910874,7,7.2037964
343267505,7,8.341197
45799027,7,1.1135981
614008120,5,2.0721984
565933738,7,5.100298
44419303,8,1.4721974
227228533,8,4.8320966
358689350,3,4.335197
522938904,8,1.5170971
193806769,8,6.4541993
87715726,6,4.4067955
82645670,8,5.7228994
597555379,4,6.3462973
590668597,1,8.134899
325815535,6,3.2367964
186952573,1,0.17929672
525650237,5,0.8126973
489358550,3,1.6726985
179829478,8,2.0295968
55461020,10,12.7846985
430709081,6,8.078998
305889657,4,0.5060995
437249313,6,6.3797984
55257816,5,12.837897
518702132,6,2.6171987
383131923,6,9.412299
339947190,1,9.204096
588579430,1,8.677499
427024610,3,9.0355
533748233,5,13.461197
156804722,5,8.010298
262258397,-2,11.8407955
582824839,10,0.7123989
263345499,-13,11.557798
608454750,5,3.5149975
330830354,5,1.9333993
508730782,2,5.208096
459629948,3,0.56619835
294922316,0,3.3554976
331904029,-1,1.6546987
535375973,2,13.0377
267762472,5,10.410797
99407467,2,1.3690982
106625648,5,8.351297
67477984,10,9.662899
103068351,4,0.4178992
451775470,1,2.6068966
180495308,6,1.8561989
436008107,1,6.7021985
259148118,3,12.648397
583005913,10,0.665598
508045626,5,5.3857975
267979878,8,10.354397
52136472,0,13.648597
149023014,3,10.031898
495377504,11,0.10969642
414944743,5,1.149296
555469729,1,7.8187966
107253800,1,8.1875
507935883,1,5.4144964
163388360,13,6.3004966
342750814,3,8.475198
586126532,8,9.314798
554933345,7,7.9581966
480887372,14,3.8729992
448475198,4,3.4634
522964894,9,1.5096
37462894,6,3.278899
231804971,8,3.6425
22611405,2,7.1368985
64519821,6,10.432196
175893906,6,3.0520961
103455254,9,0.31789714
454715549,5,1.8429974
524519520,3,1.1063975
61892692,2,11.114198
318144116,4,5.229696
355890567,-2,5.061898
90725847,6,3.624696
575906230,4,2.5094993
622491409,3,11.487698
40085358,3,2.5978978
571616164,7,3.6245966
504646599,8,6.2688966
150046629,4,9.765898
499851814,2,7.5136995
198003830,8,5.3646965
82816978,6,5.6792955
236245403,9,2.4891994
264220739,3,11.3301
534688047,8,13.216499
512776698,4,4.156797
238583166,8,1.8826962
369517658,7,1.5219986
608480482,-3,3.5085962
462212799,10,8.724795
358263009,2,4.4458976
351013223,5,6.3290973
323539976,1,3.8272989
360362809,3,3.899999
139449788,8,12.518498
438646904,11,6.0169973
235293893,4,2.7370963
483634459,6,3.1601963
26395698,9,6.1537986
170978819,1,4.328896
134373773,7,1.1427995
407482485,0,3.0868998
362118170,2,3.4446964
199386656,5,5.0050983
422592427,5,10.187896
107794553,2,8.047
273056733,4,9.035099
380195154,11,10.1751995
452125756,9,2.5153987
373797917,2,0.41009876
597663101,4,6.318596
259114524,-1,12.6568985
139956491,83,12.386499
100455598,12,1.0966986
66997185,5,9.788497
523324674,7,1.4170963
117457580,7,5.5370994
254929735,6,13.744297
227792347,6,4.6852984
489836955,1,1.5481994
413802477,2,1.4451
536476993,6,12.752596
60473028,6,11.483396
423923019,7,9.842096
101829010,4,0.74029726
2913643,7,0.71259844
542625539,-20,11.155496
504903634,0,6.2017975
83431754,11,5.5186996
202809895,8,4.115599
236112080,3,2.5242975
489667043,-3,1.5928972
158350574,4,7.609196
157659416,2,7.7879996
219353759,6,6.877099
263346251,4,11.557797
34319009,3,4.095997
145828127,1,10.861797
351802782,4,6.1237984
391907421,5,7.133198
375050575,4,0.084599555
357083305,4,4.7522974
248052826,3,15.530796
586734547,3,9.157396
600090565,13,5.687698
176818144,5,2.8116977
246584501,8,15.911698
428764353,-20,8.584396
368042011,0,1.9050999
572268031,4,3.455396
15797581,3,8.907396
96495528,5,2.1255977
620636110,6,0.3506977
131093354,1,1.994999
359069997,11,4.236297
320219818,6,4.690197
10273917,6,10.3415985
18848168,7,8.114697
301588891,3,1.6232995
422297155,6,10.264496
614268883,6,2.0040998
437574189,3,6.295797
285548475,6,5.7909956
82353444,4,5.799496
194363605,6,6.3094997
606726465,-2,3.9639974
208716968,6,2.5812986
354611319,6,5.3939
282708878,5,6.5282965
73704444,4,8.045599
594455284,7,7.1516967
570111499,3,4.015098
299236554,1,2.2350962
235454788,2,2.6944995
156025415,-2,8.2125
147656713,6,10.3862
141171871,0,12.071596
253936885,7,14.001799
101305582,4,0.8764963
257253190,5,13.140996
341640498,2,8.763598
575407266,10,2.6392987
307813164,8,0.0070967893
350008570,6,6.5897985
54263172,1,13.096396
370641383,8,1.2304971
504483661,6,6.3113956
581329777,9,1.100799
142914081,5,11.6182995
249040405,9,15.274296
377269535,12,10.935896
363724762,3,3.0265
432341837,6,7.654499
616716245,-2,1.3688977
189900478,7,7.469298
196085212,4,5.8625984
179942998,5,1.9997982
331523154,6,1.7535987
214328582,5,1.1235986
45092851,2,1.2976955
426352487,1,9.211096
504137659,6,6.400798
522883109,6,1.5308999
435299972,6,6.886298
9252347,2,10.607596
576142359,8,2.4488964
343723341,-3,8.223096
38644126,0,2.9723973
89867096,-2,3.847099
162650618,4,6.4919972
30080573,6,5.197196
141741558,8,11.923696
50846767,3,13.983796
387169704,0,8.364296
58998250,5,11.866396
134533919,2,1.101299
521705283,6,1.8372979
534265783,8,13.3261
478547150,3,4.4815965
548635304,-5,9.593599
47234440,6,0.74119616
302091193,2,1.4934967
315348270,4,5.9552984
533719513,9,13.468597
493399058,-6,0.6235965
150750205,13,9.582899
74622185,5,7.8072987
527018930,6,0.4572966
43562900,5,1.6945978
392980756,1,6.8544974
246684624,11,15.886097
344615045,-10,7.9910975
579124236,8,1.6742965
207777836,7,2.8249
21162723,8,7.513497
75904386,4,7.4742985
472810242,10,5.971199
393046182,-33,6.8373976
350546848,8,6.4503965
108956628,-2,7.745897
194580528,8,6.2531
460530791,6,0.33209866
118300314,6,5.318896
239340039,7,1.6858971
277148735,1,7.972099
97855401,17,1.7722979
548471832,7,9.636099
164878584,-19,5.9131975
57012848,9,12.381399
532365529,3,13.819799
540760014,2,11.639598
239951766,7,1.5272956
494366827,11,0.3713998
168666184,7,4.928999
84309252,7,5.2909985
427171779,9,8.9972
532417175,6,13.806997
284211764,7,6.137797
561658832,2,6.211097
264875658,2,11.160896
547521914,9,9.882998
587139614,0,9.051997
439869186,12,5.699896
504520490,1,6.3018956
602765506,5,4.9928975
372636733,4,0.7122965
69202538,3,9.214999
401766097,1,4.572198
428436891,6,8.669497
418643530,10,0.18849589
232181811,7,3.5447
626282293,0,10.503495
440459858,1,5.545699
157482618,12,7.834796
256593909,3,13.3113
442426838,6,5.0348983
133030790,10,1.491799
305318000,12,0.65509754
254162526,2,13.943298
32441866,5,4.583298
533142631,6,13.618696
124584203,7,3.6856997
462008390,1,8.776999
15556184,4,8.970196
520708930,16,2.0958989
142904539,1,11.621496
604550200,-26,4.528999
77687775,3,7.0113964
627048403,8,10.3035
97854549,8,1.7722987
427234350,1,8.981298
413632805,8,1.4897974
618425195,-1,0.92529666
421744108,5,10.408096
148955837,8,10.0489
597117240,-4,6.4601974
97382998,8,1.8946993
507003415,7,5.655999
470630735,7,6.5372996
180789251,2,1.7795999
258245823,2,12.882499
573415668,3,3.1563997
136463590,2,0.6000986
294739910,6,3.4033954
584292916,8,0.331497
45322704,5,1.2370994
172038284,7,4.0532975
351670150,7,6.1588955
252874702,8,14.278396
156016985,8,8.2146
71908751,5,8.512696
407007824,3,3.2102993
357506555,5,4.642696
602861553,4,4.9674
168134351,8,5.067298
475952818,4,5.155098
227951197,0,4.6437993
22047455,3,7.283697
608312559,4,3.5522962
398661925,4,5.3786974
75781891,4,7.506198
311177961,3,7.038499
426594648,1,9.1473
108013249,6,7.990598
594903366,6,7.0346994
50497623,6,14.074198
458592239,-3,0.8353999
502401757,11,6.851897
102690736,5,0.5167956
483937225,5,3.0813966
130640144,6,2.1130974
509209692,4,5.083596
554160836,1,8.158299
399535153,4,5.1520963
284076883,4,6.172897
128601191,0,2.6429965
53426989,5,13.313497
455194365,9,1.718498
446149308,6,4.067799
224582081,5,5.5193973
420196293,6,10.8092
188847701,4,7.742698
314615318,4,6.145798
581309513,2,1.1060987
502090817,6,6.9327965
484867274,3,2.8398962
241685888,6,1.0761983
199563155,1,4.9592977
557576093,6,7.2709
365979307,-1,2.441298
405155971,4,3.6911998
325366060,5,3.3527997
294530849,6,3.4575956
513588873,10,3.9461958
582341348,14,0.8379991
402906756,10,4.276396
143781186,6,11.393796
469033585,10,6.9521995
186088771,3,0.40379623
14337928,6,9.286198
356886925,2,4.803397
114222940,3,6.377598
39540925,4,2.7393975
83975711,5,5.378196
6501123,2,11.321599
537408342,5,12.509999
484554089,4,2.9207983
44738113,21,1.3891982
583164187,8,0.62409955
557039707,13,7.4103
407401964,0,3.1080983
527446214,0,0.34559968
540163530,3,11.794996
573156400,0,3.2244964
311616479,2,6.9245987
248104253,3,15.516898
563922186,1,5.6227984
333325368,7,1.2854987
323205640,1,3.914597
172158960,10,4.0214
385019290,4,8.922896
184711278,2,0.7612976
192971792,9,6.671299
253113172,9,14.215699
440386307,5,5.564799
187051674,-3,0.15379584
618695308,4,0.8549969
270484474,2,9.703299
548016037,4,9.7542
8570479,9,10.784298
144266485,4,11.267199
160915581,3,6.9421
409938312,5,2.4494972
300983138,-2,1.780799
448875602,6,3.3601964
114862627,11,6.211597
432451299,11,7.626796
574307890,5,2.9254959
591694724,1,7.8688965
374366848,1,0.2622992
64064510,3,10.550297
332168977,0,1.5865957
569133875,5,4.269397
525468951,5,0.85949844
538850217,1,12.135499
44455853,2,1.4625978
545046519,3,10.5255995
178381846,4,2.4051988
426443755,12,9.186599
460274957,17,0.39909625
178146068,9,2.4668968
286856358,6,5.4504986
585763549,5,9.409497
552904714,8,8.484898
525148459,2,0.9424996
148203723,5,10.244698
114166749,3,6.3924966
300159649,6,1.9945992
544172593,2,10.753297
253111523,-1,14.216697
106957874,4,8.265097
385558652,4,8.782397
109361500,5,7.6405973
123511668,0,3.964499
40635203,2,2.4552968
177965032,6,2.5136976
163695428,8,6.220697
57384103,2,12.285696
184007719,-5,0.94439656
374544324,3,0.21649773
410724009,3,2.245198
139963467,5,12.385496
206381735,1,3.1877992
239482925,-1,1.6485976
572059403,1,3.5096958
246696825,6,15.882896
135557007,2,0.8362956
579300638,1,1.6284962
573341872,2,3.1755998
334111224,6,1.0811994
201181559,0,4.538997
503374819,6,6.5986986
258681545,7,12.769697
115766260,5,5.976499
490891178,8,1.2747978
60478607,4,11.481298
498190134,9,7.945698
2453043,7,0.832896
370008215,4,1.3942997
189914386,7,7.4660964
135327569,2,0.89589566
182049468,7,1.452897
75659077,6,7.538098
461726291,5,0.021399256
483684750,5,3.1462994
175363109,4,3.1893988
278516563,5,7.616799
265902842,2,10.893897
487679864,7,2.1088977
148575370,6,10.147899
287230430,4,5.3536973
290882913,3,4.404598
601730333,4,5.2620964
454292638,10,1.9524986
445793477,9,4.1602983
388929795,3,7.9067974
167302850,7,5.283298
475306860,7,5.3232965
381771356,1,9.766596
18745159,2,8.141298
246555633,3,15.919099
471292297,1,6.3659973
221313683,1,6.368497
579252519,3,1.6401995
123909451,8,3.8612986
524466516,5,1.1201973
533100397,9,13.629298
624684600,4,10.918496
180662240,0,1.8126
68516455,5,9.393697
324312863,6,3.6272957
218103094,5,0.14369623
572184123,6,3.4766982
391366646,1,7.273698
485914276,17,2.567498
385168858,9,8.883498
587286145,0,9.013698
400225522,7,4.9722986
154441427,8,8.624298
355983589,2,5.0375
389230886,9,7.8279996
274785790,9,8.586099
455825416,10,1.5545976
203380558,2,3.9676979
573552250,5,3.121298
4062527,6,0.41469625
178153692,11,2.4647975
50317257,4,14.120997
269256007,3,10.022498
415722123,10,0.94719696
1471292,3,1.0871991
170881158,9,4.3533998
457739315,7,1.0576965
284396092,8,6.089897
36770898,2,3.4586987
206526040,-4,3.1504982
59353977,3,11.773897
496998361,-5,8.255298
555979403,0,7.685799
142683337,8,11.678996
52244854,9,13.6199
142966899,-2,11.6045
78646269,9,6.7624965
196709218,8,5.7008967
80524971,5,6.274098
181563412,13,1.5784999
452459263,2,2.4291968
463542861,1,8.378997
550694228,9,9.059496
487893247,3,2.0535975
404596788,-7,3.8369975
271244859,4,9.506396
456284578,4,1.4353971
385812147,4,8.716498
428596626,5,8.627996
530189590,8,14.385797
406387611,6,3.3719966
231945805,6,3.606398
93611688,1,2.874598
581873131,1,0.960296
385557344,2,8.782399
114323289,5,6.3520956
399332480,17,5.204199
258887287,6,12.7164955
527069203,10,0.4434999
383863301,2,9.222898
365894374,9,2.463697
363255175,2,3.1488984
291280914,4,4.301398
396720689,-3,5.882997
189485258,5,7.5766997
504707517,7,6.2528973
623995157,8,11.097198
610326097,1,3.028798
380727512,9,10.0369
400181084,2,4.983998
628302630,4,9.977899
191803414,1,6.9744997
207892914,11,2.7950995
70998023,-6,8.748898
506425394,9,5.8059998
156519003,16,8.084797
242731924,6,0.8048967
114262941,10,6.366999
178322959,31,2.421196
449527701,5,3.1909955
249306898,5,15.205195
175639207,4,3.118097
185659175,5,0.5155957
622696663,0,11.434498
426834346,10,9.085597
567071084,10,4.8044996
58688446,2,11.946198
554865041,3,7.975199
267200080,0,10.556598
473614434,4,5.7626977
71799749,4,8.540399
270786498,2,9.625595
136058633,9,0.705498
419442004,7,11.006096
293519825,6,3.7193995
10461344,4,10.2927
93666893,7,2.860796
14526536,5,9.237198
20109731,-1,7.7869973
351161085,13,6.2907968
